Start Timestamp,End Timestamp,Dialogue
"01:16:55,394","01:16:57,346",We're gonna spark it! -Roger that.
"01:16:57,459","01:16:58,658",Depressurizing.
"01:17:03,950","01:17:05,172",Engines up!
"01:17:34,169","01:17:38,086",Hello Rom! -I've waited years.
"01:17:39,236","01:17:40,807","How many, how many years?"
"01:17:42,444","01:17:47,416","By now it must be, 23 years, 4 months, 8 days."
"01:17:51,166","01:17:52,461",Doyle?
"01:17:59,562","01:18:02,914",I thought I was prepared...I knew the theory...
"01:18:02,985","01:18:05,501",...reality is different.
"01:18:06,518","01:18:07,373",And Miller?
"01:18:08,678","01:18:10,548",There's nothing here for us.
"01:18:14,229","01:18:18,077",Why didn't you sleep? -Oh I had a couple of stretches.
"01:18:18,150","01:18:21,037",I stopped believing that you were coming back.
"01:18:21,116","01:18:23,954",Something seemed wrong about dreaming my life away.
"01:18:24,023","01:18:27,017",I learned what I could from the black hole
"01:18:27,160","01:18:29,488",but I couldn't send anything to your father.
"01:18:29,600","01:18:34,370",We've been receiving but nothing gets out. -Is he alive?
"01:18:34,453","01:18:37,416","Oh, yeah. -Yeah? -Yeah."
"01:18:40,080","01:18:44,342",We've got years of messages stored. -Cooper.
"01:18:44,451","01:18:47,804",Messages span 23 years.
"01:18:49,420","01:18:51,359",Play from the beginning.
"01:18:54,732","01:18:59,551","Hey Dad, Just checkin' in, sayin' hi."
"01:19:00,856","01:19:04,198","Umm, finished 2nd in school,"
"01:19:04,308","01:19:07,906","Miss Carlin's still giving me Cs though,"
"01:19:08,055","01:19:11,213","pulled me down, but second's not bad."
"01:19:12,364","01:19:14,631",Grandpa attended the ceremony.
"01:19:16,227","01:19:20,709","Umm, oh, I met another girl dad."
"01:19:20,752","01:19:25,769","I uh, I really think this is the one."
"01:19:26,286","01:19:28,901",Her name is Lois. That's her right there.
"01:19:32,575","01:19:34,195","Murphy stole grandpa's car,"
"01:19:34,303","01:19:37,971","She crashed it, she's okay though."
"01:19:38,042","01:19:42,838",Hey Dad. Look at this!
"01:19:42,917","01:19:47,272",You're a grandpa! His name's Jesse.
"01:19:47,377","01:19:52,528","I wanted to go with Coop, but Lois says maybe next time."
"01:19:52,651","01:19:55,103","And Donald says he's already got the 'great' part so,"
"01:19:55,176","01:19:57,637",we're not to call him that.
"01:19:57,752","01:20:01,797",
"01:19:12,870","01:19:15,755",Say goodbye to Grandpa.
"01:20:04,861","01:20:07,815",Goodbye grandpa.
"01:20:07,890","01:20:09,725","Sorry, it's been a while."
"01:20:10,945","01:20:17,016","It's..., what with Jesse and all..."
"01:20:21,466","01:20:25,776","Uhh, grandpa died last week."
"01:20:25,883","01:20:28,548",We buried him out in the back 40 next to mom...
"01:20:28,549","01:20:31,110",...and Jesse.
"01:20:32,490","01:20:37,018","Which is where we would've buried you, if you would've ever,... come back."
"01:20:38,167","01:20:40,468",Murph was there at the funeral.
"01:20:41,478","01:20:44,130","We don't see her that much, but she came for that."
"01:20:47,350","01:20:50,067","You're not listening to this, I know."
"01:20:53,069","01:20:58,606","All these messages are just, ... drifting..."
"01:20:58,713","01:21:00,977",out there in the darkness.
"01:21:01,085","01:21:07,179","Lois says that, uh... I have to let you go."
"01:21:08,369","01:21:09,376",And uh...
"01:21:10,688","01:21:11,524",...so...
"01:21:14,082","01:21:18,026",I guess... I'll let you go.
"01:21:19,076","01:21:21,267",I don't know where you're dad.
"01:21:21,377","01:21:24,941",But I hope that you're at peace. And...
"01:21:25,052","01:21:27,559",Goodbye.
"01:21:39,993","01:21:42,220",Hey Dad.
"01:21:45,284","01:21:48,202",Hey Murph. -You son of a bitch!
"01:21:51,599","01:21:54,899","I never made one of these when you were still responding,"
"01:21:54,900","01:21:56,773",because I was so mad at you for leaving.
"01:21:59,175","01:22:02,013","And then when you went quiet,"
"01:22:04,819","01:22:07,945","it felt like I should've lived with that decision, and I have,"
"01:22:11,913","01:22:14,525","but today is my birthday,"
"01:22:17,818","01:22:21,562","And it's a special one, because you told me,"
"01:22:24,499","01:22:27,842",you once told me that when you come back...
"01:22:27,956","01:22:29,869",...we might be the same age.
"01:22:31,569","01:22:34,753",And today I'm the age you were when you left.
"01:22:37,641","01:22:41,019",So it would be a real good time for you to come back!
"01:22:53,191","01:22:55,660","I didn't mean to intrude,"
"01:22:56,596","01:23:00,748",It's just that I've never seen you in here before. -Because I've never been in here before.
"01:23:03,124","01:23:07,580","I talk to Amelia, all the time. It helps."
"01:23:07,731","01:23:11,803",I'm glad you've started. -I haven't.
"01:23:11,915","01:23:16,282",Just had something which needed to get out. -I know they're still out there.
"01:23:16,391","01:23:16,685",I know.
"01:23:16,802","01:23:21,646",There are so many reasons why our communications might not be getting through.
"01:23:21,763","01:23:22,944",I know Professor.
"01:23:23,058","01:23:27,092","I'm not sure, what I'm more afraid of."
"01:23:27,205","01:23:30,200",Them never coming back or...
"01:23:30,270","01:23:34,351",...coming back to find we've failed.
"01:23:34,464","01:23:37,861","Then let's succeed. -So,"
"01:23:37,968","01:23:42,867",back to the fourth iteration. Let's run it through some new fields.
"01:23:42,978","01:23:46,558","With respect Professor, we've tried that hundreds of times."
"01:23:46,670","01:23:50,189","-It only has to work once, Murph."
"01:23:53,433","01:23:56,844",Every rivet that they strike could've been a bullet.
"01:23:56,921","01:23:59,990","We've done well, in the world here,"
"01:24:00,098","01:24:04,155","whether or not we crack the equation, before I kick the bucket."
"01:24:04,268","01:24:07,939",Don't be morbid Professor. -I'm not afraid of death.
"01:24:08,047","01:24:09,810",I am an old physicist.
"01:24:11,444","01:24:13,096",I'm afraid of time.
"01:24:19,732","01:24:21,434",Time.
"01:24:23,616","01:24:25,449",You're afraid of time.
"01:24:27,400","01:24:30,460",For years we've been trying to solve the equation without changing...
"01:24:30,547","01:24:33,139",...the underlying assumption about time. -And?
"01:24:33,293","01:24:37,252","What it means, is each iteration is an attempt to prove it's own proof,"
"01:24:37,330","01:24:41,200","it's recursive,...it's nonsensical."
"01:24:41,340","01:24:45,047","Are you calling my life's work nonsense, Murph?"
"01:24:46,329","01:24:49,374","No, I'm saying that you've been trying to finish it with one arm..."
"01:24:49,375","01:24:53,190","...no, with both arms tied behind your back."
"01:24:54,623","01:24:56,212",And I don't understand why.
"01:24:57,325","01:24:59,115",I am an old man Murph.
"01:24:59,224","01:25:02,751",Can we take this point up at another time?
"01:25:02,862","01:25:04,914",I want to talk to my daughter.
"01:25:06,429","01:25:09,810","Stepping out into the universe,"
"01:25:09,927","01:25:14,050",we must confront the reality of interstellar travel.
"01:25:14,162","01:25:18,296",We must reach far beyond our own lifespans.
"01:25:19,557","01:25:22,304","We must think, not as individuals,"
"01:25:22,416","01:25:24,614",but as a species.
"01:25:25,946","01:25:30,937",'Do not go gentle into that good night.'
"01:25:31,486","01:25:34,588",TARS kept the Endurance right where we needed her...
"01:25:34,663","01:25:37,398",...but the trip took years longer than what we anticipated.
"01:25:37,507","01:25:40,334","We no longer have the fuel to visit both our prospects,"
"01:25:40,410","01:25:42,993","so, we've got to choose."
"01:25:44,648","01:25:45,228",But how?
"01:25:46,595","01:25:48,076",They're both promising.
"01:25:49,378","01:25:51,769","And Edmunds data is better,"
"01:25:51,770","01:25:54,553",but Dr. Mann is the one who's still transmitting. So...
"01:25:54,663","01:25:57,474",We've got no reason to suspect Edmunds data would've soured.
"01:25:58,592","01:26:02,804",His world has key elements to sustain human life. -As does Dr. Mann's.
"01:26:02,877","01:26:04,245","Cooper, this is my field."
"01:26:05,730","01:26:10,245",And I really believe Edmund's is the better prospect. -Why?
"01:26:10,358","01:26:15,350","Gargantua, that's why. Look at Miller's planet."
"01:26:15,461","01:26:19,654","Hydrocarbons, organics, yes; But no life. Sterile."
"01:26:19,668","01:26:24,511",We'll find the same thing on Mann's. -Because of the black hole?
"01:26:24,587","01:26:28,087","-Murphy's Law. Whatever can happen, will happen."
"01:26:28,195","01:26:30,865","Accidents are the first building block of evolution,"
"01:26:31,017","01:26:34,398","but when you're orbiting a black hole, not enough can happen,"
"01:26:34,513","01:26:38,378","it sucks in asteroids, comets, other events which would otherwise reach you."
"01:26:38,487","01:26:39,767",We need to go further afield.
"01:26:40,516","01:26:46,301","You once said that Dr. Mann, was the best of us."
"01:26:46,411","01:26:50,058",He is remarkable. we're only here because of him.
"01:26:50,165","01:26:53,440","And, and yet here he is, he is on the ground,"
"01:26:53,588","01:26:58,209","and he's sending a very unambiguous message, telling us to come to his planet."
"01:26:59,194","01:27:03,954",-Granted. But Edmund's data is more promising.
"01:27:04,027","01:27:07,834","-We should vote. -Well, if we're going to vote, there's something you should know,"
"01:27:07,944","01:27:11,447","Brand, he has a right to know."
"01:27:11,521","01:27:14,953",That has nothing to do with it. -What does?
"01:27:15,066","01:27:18,210",She's in love with Wolf Edmunds. -Is that true?
"01:27:18,323","01:27:19,545",Yes.
"01:27:22,293","01:27:25,460",And that makes me want to follow my heart.
"01:27:28,633","01:27:32,678","Maybe we've spent too long trying to figure all this out with theory,"
"01:27:32,756","01:27:35,881","-You're a scientist Brand. -So listen to me,"
"01:27:35,996","01:27:40,640","When I say that love isn't something we invented, it's..."
"01:27:40,752","01:27:44,314","...observable, powerful."
"01:27:46,227","01:27:50,933","It has to mean something. -Love has meaning, yes, social utility..."
"01:27:50,934","01:27:54,521","...social bonding, child rearing, -We love people who have died,"
"01:27:54,628","01:27:58,565",where's the social utility in that? -None.
"01:27:58,676","01:28:01,473","-Maybe it means something more, something we can't..."
"01:28:01,546","01:28:04,566",...yet understand.
"01:28:04,633","01:28:07,977","Maybe it's, some evidence, some..."
"01:28:08,855","01:28:13,626","...artifact of a higher dimension... that we can't consciously perceive,"
"01:28:13,749","01:28:16,651",I'm drawn across the universe to someone...
"01:28:16,724","01:28:21,351","...I haven't seen in a decade. Who, I know, is probably dead."
"01:28:21,462","01:28:24,485",Love is the one thing we're capable...
"01:28:24,555","01:28:27,778",...of perceiving that transcends dimensions of time and space.
"01:28:29,041","01:28:32,107","Maybe we should trust that,"
"01:28:32,178","01:28:35,110",even if we can't understand it yet.
"01:28:38,591","01:28:40,821","Alright Cooper,"
"01:28:43,238","01:28:44,176",Yes!
"01:28:45,687","01:28:48,895",The tiniest possibility of seeing Wolf again excites me.
"01:28:49,116","01:28:53,843","But that doesn't mean I'm wrong. -Honestly Amelia,"
"01:28:55,757","01:28:57,122",it might.
"01:29:02,842","01:29:06,615","TARS, chart a course for Dr. Mann's."
"01:29:22,790","01:29:31,891","We'll lose about a third again. Next year. Next year, I'm gonna work Nelson's farm and I'm gonna make it up."
"01:29:32,004","01:29:33,910",What happened to Nelson?
"01:29:39,708","01:29:44,608","Murph, can I get you anything? Would you like some more Soufflé? -No, I'm full. Thanks."
"01:29:44,719","01:29:45,583",It was delicious.
"01:29:46,987","01:29:48,426",Hand me that donut please.
"01:29:50,551","01:29:54,993",Will you spend the night? Your room is exactly as you left it. It's...
"01:29:55,028","01:29:58,379","-I need to get back. -My sewing machine is in there, but there's plenty..."
"01:29:58,449","01:30:01,454",-I need to...
"01:30:02,892","01:30:07,037","...too many memories. -Well, we have something for that."
"01:30:07,153","01:30:08,405",
"01:29:26,812","01:29:27,915",Dust.
"01:30:18,535","01:30:21,811","Lois, I have a friend who could..."
"01:30:21,891","01:30:24,080",...look at his lungs.
"01:30:42,236","01:30:45,263","Amelia, I'm sorry. -You're just being objective."
"01:30:45,335","01:30:48,530","Unless you're punishing me, for screwing up on Miller's planet,"
"01:30:48,733","01:30:50,737","-No, this wasn't a personal decision."
"01:30:50,813","01:30:55,272","Well, if you're wrong, you have a very personal decision to make."
"01:30:55,383","01:30:59,415",Your fuel calculations are based on a return journey.
"01:30:59,524","01:31:02,464",Strike out on Mann's planet and you'll have to decide whether...
"01:31:02,539","01:31:06,026","...to return home, or push onto Edmunds with plan B."
"01:31:06,190","01:31:09,999",Starting a colony could save us from extinction.
"01:31:10,113","01:31:12,853",You might have to decide between seeing your children again...
"01:31:12,964","01:31:14,901",...or the future of the human race.
"01:31:16,052","01:31:17,973",I trust you'll be as objective then.
"01:31:24,122","01:31:27,397",He has been asking for you since he came to.
"01:31:27,472","01:31:28,770",We were trying to reach you.
"01:31:34,461","01:31:38,155",Murph? -Hey. I'm here Professor.
"01:31:38,264","01:31:41,644",I think I let all down.
"01:31:41,758","01:31:44,820","No, you got us this far. We're close."
"01:31:46,161","01:31:48,399",I will finish what you started.
"01:31:48,513","01:31:51,630","Good, good Murph."
"01:31:51,744","01:31:55,938",You had faith.
"01:31:56,011","01:32:01,484","All those, all those years,"
"01:32:02,356","01:32:06,483","I asked you to have faith,"
"01:32:07,609","01:32:18,635","I wanted you to believe, that your father,... would come back."
"01:32:19,032","01:32:20,903",I do Professor.
"01:32:22,637","01:32:26,559",Forgive me Murph. -There's nothing to forgive.
"01:32:28,467","01:32:33,286","I lied Murph,"
"01:32:34,405","01:32:36,716",I lied to you.
"01:32:42,441","01:32:49,399","There was no need for him, to come back."
"01:32:50,570","01:32:55,786",There's no way to help us.
"01:32:55,859","01:32:59,193",But the Plan A? All this?
"01:33:00,029","01:33:04,570",All these people. And the equation?
"01:33:07,546","01:33:09,881",Did my father know?
"01:33:12,761","01:33:15,383",Did he leave me?
"01:33:18,050","01:33:28,204",'Do....not....go....gentle....'
"01:33:28,396","01:33:34,176",No. NO!
"01:33:34,294","01:33:38,595",You can't leave. NO!!
"01:33:38,705","01:33:42,801","Dr. Brand, I'm sorry to tell you that your father died today."
"01:33:42,908","01:33:46,007",He didn't feel any pain. He was at peace.
"01:33:46,087","01:33:48,854",I'm very sorry for your loss.
"01:34:01,439","01:34:03,637",Brand did you know?
"01:34:05,154","01:34:07,431",He told you right?
"01:34:09,032","01:34:11,692",You knew?
"01:34:12,743","01:34:15,191",This was all a sham.
"01:34:19,826","01:34:21,444",You left us here.
"01:34:22,782","01:34:25,263",To suffocate.
"01:34:26,522","01:34:28,354",To starve.
"01:34:55,363","01:34:57,534",Frozen cloud.
"01:37:21,492","01:37:24,756",It's okay.
"01:37:30,013","01:37:33,026",It's okay.
"01:37:33,144","01:37:35,086",It's okay.
"01:37:37,882","01:37:40,167","Pray you never learn,"
"01:37:41,542","01:37:44,522",just how good it can be to see another face.
"01:37:52,707","01:37:57,997",I hadn't had a lot of hope to begin with. After so long I had none.
"01:37:59,727","01:38:02,460",My supplies were completely exhausted.
"01:38:04,338","01:38:08,535","The last time I went to sleep, I didn't even set up a waking date."
"01:38:12,291","01:38:14,993",You've literally raised me from the dead.
"01:38:16,008","01:38:17,228",Lazarus.
"01:38:18,384","01:38:22,372",What about the others? -I'm afraid you're it sir.
"01:38:23,385","01:38:25,302","So far, surely."
"01:38:25,878","01:38:28,556",No. In our present situation...
"01:38:28,669","01:38:31,363",...there's very little chance of rescuing any others.
"01:38:34,452","01:38:35,873",Dr. Mann.
"01:38:36,243","01:38:39,508","Dr. Mann, tell us about your world."
"01:38:42,702","01:38:44,757","Our world, we hope..."
"01:38:47,146","01:38:56,239","Our world is cold, stark, but undeniably beautiful."
"01:38:58,158","01:39:01,488","The days are 67 hours long, cold."
"01:39:05,378","01:39:09,297",The nights are 67 far colder hours.
"01:39:14,302","01:39:20,217","The gravity is a very, very pleasant 80% of the Earth's."
"01:39:20,331","01:39:23,502","Now here, where I landed, the water is alkali."
"01:39:23,619","01:39:27,316",And the air has too much ammonia in it to breathe for more than just a few minutes.
"01:39:27,317","01:39:31,996","But, down at the surface, and there is, a surface,"
"01:39:32,066","01:39:36,643","the chlorine dissipates, the ammonia gives way to crystalline hydrocarbons."
"01:39:36,751","01:39:39,486","Breathable air, to organics."
"01:39:39,596","01:39:42,333","Possibly even, to life."
"01:39:42,414","01:39:45,258",We might be sharing this world.
"01:39:45,370","01:39:47,654",These readings are from the surface?
"01:39:47,770","01:39:52,487","Over the years, I've dropped various probes. -How far have you explored?"
"01:39:52,596","01:39:55,547","I have managed several major expeditions, but with oxygen in..."
"01:39:55,621","01:40:00,567","...limited supply, KIPP there, really did most of the legwork. -What went wrong with him sir?"
"01:40:00,646","01:40:03,471",Degeneration. He misidentified the first organics...
"01:40:03,472","01:40:08,436","...we found as ammonia crystals. We struggled on for a time, but..."
"01:40:08,510","01:40:12,405","...ultimately I decommissioned him, used his power source to keep the mission going."
"01:40:12,594","01:40:16,770",I thought I was alone before I even shut him down. -Would you like me to take a look at him?
"01:40:16,842","01:40:20,190","No, no, needs a human touch."
"01:40:20,262","01:40:22,511","Dr. Brand, CASE is relaying a message..."
"01:40:22,512","01:40:26,800","...for you, from the spaceship. -Okay, be right there. Excuse me."
"01:40:39,119","01:40:42,392","Dr. Brand, I'm sorry to tell you that your father died today."
"01:40:42,505","01:40:48,199",He had no pain. He was at peace.
"01:40:50,516","01:40:52,501",I'm sorry for your loss.
"01:40:54,880","01:40:59,714","Is that Murph? -She's,...she's grown!"
"01:40:59,787","01:41:00,798",Brand did you know?
"01:41:02,206","01:41:03,721",He told you right?
"01:41:06,063","01:41:08,073",You knew?
"01:41:09,597","01:41:13,851",This was all a sham. You left us here.
"01:41:15,006","01:41:17,669",To suffocate.
"01:41:19,370","01:41:21,070",To starve.
"01:41:24,777","01:41:26,330",Did my father know too?
"01:41:28,601","01:41:29,789",Dad!
"01:41:32,026","01:41:37,997","I just want to know, if you left me here to die?"
"01:41:39,157","01:41:42,080",I just have to know!
"01:41:47,197","01:41:55,934","Cooper, my father dedicated his whole life to plan A, I have..."
"01:41:56,009","01:41:58,131",...no idea what she's talking about.
"01:41:59,217","01:42:00,702",I do.
"01:42:05,133","01:42:09,017","He, he never even hoped to get the people off the Earth?"
"01:42:09,090","01:42:10,708",No.
"01:42:15,180","01:42:18,991",But he has been trying to solve the gravity equation for 40 years.
"01:42:19,100","01:42:23,312","Amelia, your father solved his equation before I even left."
"01:42:23,386","01:42:25,302",Then why wouldn't he use it?
"01:42:25,411","01:42:29,878",The equation couldn't reconcile relativity with quantum mechanics You need more.
"01:42:29,951","01:42:34,574",More? More what? -More data. You need to see into a black hole.
"01:42:34,575","01:42:38,715","The laws of nature prohibit a naked singularity. -Romilly, is that true?"
"01:42:39,553","01:42:43,793","If the black hole is an oyster, then the singularity is the pearl inside."
"01:42:43,960","01:42:46,213",The gravity is so strong that it is always hidden...
"01:42:46,286","01:42:48,045","...in darkness, beyond the horizon."
"01:42:49,136","01:42:51,366",That's why we call it a 'black' hole.
"01:42:51,475","01:42:55,700","Okay,...what if we see beyond the horizon?"
"01:42:55,775","01:42:59,862",We can't Cooper. -There are some things that aren't meant to be known.
"01:42:59,970","01:43:04,397",Your father had to find another way to save the human race from extinction.
"01:43:04,440","01:43:07,964","Plan B, a colony. -But why not tell people?"
"01:43:09,413","01:43:10,793",Why keep it from us?
"01:43:10,907","01:43:13,283",Because he knew how hard it would be to get people...
"01:43:13,284","01:43:18,282",...to work together to save the species instead of themselves. Or their children.
"01:43:18,387","01:43:19,471",Bullshit!
"01:43:19,579","01:43:22,324",You never would have come here unless you believed you were gonna save them.
"01:43:22,438","01:43:25,198",Evolution has yet to transcend that simple barrier.
"01:43:25,272","01:43:29,482","We can care deeply, selflessly about those we know."
"01:43:29,553","01:43:33,911",But that empathy rarely extends beyond our line of sight. -But the lie?
"01:43:37,263","01:43:41,839",That monstrous lie? -Unforgivable.
"01:43:41,951","01:43:46,738","And he knew that. He was prepared to destroy his own humanity,"
"01:43:46,850","01:43:50,342","in order to save the species, he made an incredible sacrifice."
"01:43:50,456","01:43:54,950","NO! No, an incredible sacrifice is being made,"
"01:43:55,025","01:43:57,929",by the people on Earth who're gonna die!
"01:43:57,936","01:44:02,581","Because in his fucking arrogance, he declared their case hopeless."
"01:44:02,688","01:44:07,145","I'm sorry Cooper, their case is hopeless."
"01:44:07,187","01:44:11,413",No. No. -We are the future.
"01:44:12,852","01:44:14,073",Cooper.
"01:44:15,201","01:44:16,752","Cooper, what I can do?"
"01:44:19,635","01:44:21,509",Let me go home.
"01:44:22,016","01:44:24,679",You're absolutely positive?
"01:44:24,792","01:44:29,297",His solution was correct. He's had it for years. -It's worthless?
"01:44:29,368","01:44:30,999",It's half the answer.
"01:44:31,585","01:44:35,132","Okay, how do you find the other half?"
"01:44:35,245","01:44:38,384","Out there, in a black hole. But stuck down on Earth?"
"01:44:38,493","01:44:40,007",Yeah?
"01:44:41,235","01:44:42,744",I'm not sure you can.
"01:44:43,689","01:44:47,589","God, they just pack up and leave."
"01:44:49,208","01:44:52,976",What're they hoping to find? -Survival.
"01:45:00,224","01:45:01,555",Damn it!
"01:45:04,623","01:45:08,469","Murph, don't, don't people have the right to know?"
"01:45:08,587","01:45:13,010","Panic won't help. We just have to keep working, same as ever."
"01:45:13,081","01:45:16,300","Yes, but isn't that exactly what Professor Brand was manipulating..."
"01:45:16,408","01:45:19,723",-Brand gave up on us. I'm still trying to solve this.
"01:45:20,381","01:45:24,245","So, do you have an idea?"
"01:45:25,431","01:45:26,906",A feeling.
"01:45:29,427","01:45:31,849",I told you about my ghost.
"01:45:33,404","01:45:37,952",My dad thought I called it a ghost because I was scared of it.
"01:45:42,020","01:45:43,491",But I was never scared of it.
"01:45:44,467","01:45:52,205","I called it a ghost because it felt....like a person,"
"01:45:53,969","01:45:56,814",that was trying to tell me something.
"01:45:58,980","01:46:02,184","If there is an answer here on Earth, it's back there,"
"01:46:02,256","01:46:06,502",somehow in that room. So I have to find it.
"01:46:09,890","01:46:11,978",We're running out of time.
"01:46:13,024","01:46:16,154",What about auxiliary oxygen scrubbers?
"01:46:16,261","01:46:19,922",They can stay CASE. I'll be sleeping most of the way anyway. -Hey Coop. -Yeah?
"01:46:20,030","01:46:23,474",I had a suggestion for your return journey. -What is that?
"01:46:23,583","01:46:25,459",Have one last crack at the black hole.
"01:46:26,767","01:46:30,269",I'm going home Rom. -Yeah I know.
"01:46:30,376","01:46:35,033",This isn't gonna cost you any time. It's a chance for the people on Earth.
"01:46:35,111","01:46:38,877",Talk to me. -Gargantua is an older spinning black hole.
"01:46:38,985","01:46:42,200",It is what we call a 'gentle' singularity. -Gentle?
"01:46:42,322","01:46:46,718",They're hardly gentle. But the tidal gravity is so quick that something...
"01:46:46,825","01:46:51,105","...crossing the horizon fast, might survive. A probe say."
"01:46:51,177","01:46:52,657",What happens after it crosses?
"01:46:52,736","01:46:55,618","After, the horizon, is a complete mystery."
"01:46:55,691","01:46:58,487","So, what's to say that there isn't some way that the probe can..."
"01:46:58,488","01:47:01,412",...glimpse the singularity and relay the quantum data?
"01:47:01,542","01:47:05,564",If he's equipped to transmit every form of energy that can pulse...
"01:47:05,653","01:47:10,508",Just when did this probe become a 'he' professor? -TARS is the obvious candidate.
"01:47:10,620","01:47:13,225",I've already told him what to look for.
"01:47:13,341","01:47:17,555","I'll need the old optical transmitter on KIPP, Cooper. -You would do this for us?"
"01:47:17,663","01:47:20,504","Before you get all teary, try to remember that as a robot..."
"01:47:20,578","01:47:24,190",...I have to do anything you say. -Your cue light's blinking.
"01:47:24,264","01:47:25,680",I'm not joking!
"01:47:27,304","01:47:32,029",I'm gonna need TARS to remove and adapt some components from KIPP.
"01:47:32,099","01:47:35,682","Well, I don't wanna disturb his archival functions. -I'll supervise."
"01:47:35,792","01:47:39,971","Alright. -Dr. Mann, we need to find 3 secure sites."
"01:47:40,051","01:47:42,314",One for Brand's lab and 2 for habitat.
"01:47:42,428","01:47:44,977","Once those modules have landed, you don't wanna move."
"01:47:45,077","01:47:47,234","Well I can take you to the probes sites, but I don't think this..."
"01:47:47,349","01:47:50,263",...these conditions are gonna hold. I think we should wait.
"01:47:50,374","01:47:53,256",CASE is headed back down with the rest of the distillery equipment.
"01:47:53,339","01:47:55,927",I would really like to secure those sites by nightfall.
"01:47:57,480","01:48:01,437","Well, these squalls do usually blow over."
"01:48:01,515","01:48:04,609",Okay then. -You're gonna have to take a long-range transmitter.
"01:48:04,723","01:48:06,499",Right. -Are you charged? -Yeah.
"01:48:06,581","01:48:07,995",Follow me.
"01:48:08,100","01:48:12,804","TARS, 72 hours yeah? -Roger that Cooper."
"01:48:18,979","01:48:22,033",Brand told me why you feel you've got to go back.
"01:48:22,847","01:48:27,625",But I'd be remiss if didn't at least mention that a mission...
"01:48:27,697","01:48:30,862",...such as ours could certainly do with an extra engineer.
"01:48:32,322","01:48:34,666",Oh you better slow down turbo.
"01:48:34,778","01:48:39,717","Safety first CASE, do not forget. -Safety first Cooper."
"01:48:39,795","01:48:44,256",I have to tell you Dr. Mann I'm honored to be a part of this.
"01:48:44,369","01:48:46,527",But once we set up base camp and...
"01:48:46,641","01:48:50,992","...secure those modules, my work is done here. I'm going home."
"01:48:53,290","01:48:55,955",
"01:48:09,829","01:48:11,556",We have attachments.
"01:49:00,632","01:49:04,918","But even without a family, I can, promise you that, that yearning..."
"01:49:05,024","01:49:07,505",...to be with other people is remarkable.
"01:49:07,538","01:49:13,581","That emotion is, at the foundation, of what makes us human."
"01:49:13,710","01:49:14,781",
"01:48:33,266","01:48:36,925",How long have you had that cough? -For a while.
"01:49:35,857","01:49:38,156",Mom let's me play in here.
"01:49:38,698","01:49:41,034",I don't touch your stuff.
"01:50:11,500","01:50:13,733",Just take this gently.
"01:50:19,161","01:50:22,619","You know why we couldn't just send machines on these missions, don't you Cooper?"
"01:50:22,733","01:50:27,709","A machine doesn't improvise well, because you can't programme the fear of death."
"01:50:27,781","01:50:32,345",Our survival instinct is our single greatest source of inspiration.
"01:50:32,455","01:50:34,447","Take you for example,"
"01:50:35,341","01:50:40,499","A father, with a survival instinct that extends to your kids."
"01:50:40,622","01:50:45,965","What does research tell us, is the last thing you're gonna see, before you die?"
"01:50:47,408","01:50:50,798",Your children. Their faces.
"01:50:50,875","01:50:54,976","At the moment of death, your mind is going to push you a little bit harder, to survive."
"01:50:55,057","01:50:58,642",For them.
"01:51:00,737","01:51:04,759","Hey, I bet you're Coop. Why don't you have a seat here for me."
"01:51:04,886","01:51:07,328",It's bad. They cannot stay here.
"01:51:07,687","01:51:09,462",OK? -Yes.
"01:51:17,230","01:51:21,881","TARS, what's taking so long? -Professor, I'm having trouble completing the boot-up."
"01:51:21,992","01:51:23,782",I don't understand?
"01:51:30,562","01:51:31,755",It's funny.
"01:51:33,727","01:51:38,790","When I left Earth, I thought I was prepared to die."
"01:51:39,764","01:51:47,044","The truth is, I never really, considered..."
"01:51:47,158","01:51:49,455",...the possibility that my planet wasn't the one.
"01:51:51,567","01:51:55,659",Nothing turns out the way it's supposed to be. -Let's go.
"01:52:01,313","01:52:03,891",Aaaaaaaaaaaah!!
"01:52:12,002","01:52:14,218",What is this? -What are you doing??
"01:52:14,330","01:52:17,683","I'm sorry, I can't let you leave with that ship."
"01:52:17,765","01:52:20,420",We're going to need it to complete the mission.
"01:52:20,530","01:52:25,527","Once the others, realize what this place isn't. We cannot survive here."
"01:52:25,604","01:52:27,993",I'm sorry. I'm sorry.
"01:52:37,981","01:52:39,299",They can't stay here anymore.
"01:52:39,373","01:52:42,995","You have to leave, right now. Hey buddy, let me make something abundantly clear..."
"01:52:43,071","01:52:45,837",You have a responsibility. -Shit.
"01:52:45,949","01:52:48,543","Coop, get her stuff, she's goin' home."
"01:52:48,653","01:52:50,723",-Dad didn't raise you to be this dumb Tom!
"01:52:50,802","01:52:53,099","Dad didn't raise me, grandpa did, and he's buried..."
"01:52:53,100","01:52:54,614",...out back with mom and Jesse.
"01:52:54,649","01:53:04,103",All the data?
"01:53:06,177","01:53:11,009",No. I tried to do my duty Cooper.
"01:53:11,119","01:53:15,932","But I knew, the day that I arrived here, this place had nothing..."
"01:53:16,008","01:53:20,289","...and I resisted the temptation, for years"
"01:53:20,364","01:53:28,320","But, I knew that, if I just pressed that button, then, somebody would come and save me."
"01:53:29,446","01:53:32,825",You fucking coward! -Yes.
"01:53:37,806","01:53:39,208",Yes.
"01:53:40,582","01:53:42,129",Yes.
