Start Timestamp,End Timestamp,Dialogue
"01:54:31,690","01:54:35,030",- The food is getting cold. - I'll eat out later.
"01:54:35,110","01:54:38,490",- You just told me to make you dinner! - Vafangool!
"01:54:38,700","01:54:40,830",I'll vafangool you!
"01:54:45,670","01:54:48,460","She has a filthy mouth, this Guinea brat."
"01:54:52,800","01:54:57,140","That's it, break it all, you spoiled Guinea brat. Break it all!"
"01:55:06,350","01:55:09,480",Why don't you bring your whore home for dinner?
"01:55:10,480","01:55:12,150",Maybe I will.
"01:55:18,910","01:55:22,080",- Clean it up! - Like hell I will!
"01:55:22,160","01:55:26,080","You skinny, spoiled brat. Clean it up! Clean it up!"
"01:55:26,160","01:55:30,670","Clean it up! I said, clean it up! Clean it up!"
"01:55:30,750","01:55:35,590","Clean it up. Clean that up, you..."
"01:55:38,840","01:55:40,550",Clean it!
"01:55:40,640","01:55:44,890","Clean it up! Yeah, kill me. Be a murderer, like your father!"
"01:55:44,970","01:55:48,440",- All you Corleones are murderers! - I hate you!
"01:55:48,520","01:55:50,230","Come on, kill me!"
"01:55:51,770","01:55:53,440",Get out of here!
"01:55:53,520","01:55:56,950",- I hate you! - Now I'll kill you.
"01:55:57,030","01:55:59,700",You Guinea brat. Get out of here!
"01:56:10,170","01:56:13,130","Connie, what's the matter? I can't hear you."
"01:56:14,250","01:56:17,300","Connie, talk louder. The baby's crying."
"01:56:17,380","01:56:20,300","Santino, I can't understand. I don't know."
"01:56:21,590","01:56:23,390","Yeah, Connie."
"01:56:28,060","01:56:30,020",You wait there.
"01:56:32,650","01:56:35,190","No, you just wait there."
"01:56:37,360","01:56:39,610",Son-of-a-bitch.
"01:56:39,700","01:56:42,910",- Son-of-a-bitch! - What's the matter?
"01:56:47,080","01:56:50,160",Open the goddamn gate! Get off your ass.
"01:56:58,170","01:56:59,420",Sonny!
"01:57:05,890","01:57:07,890",- Sonny. - Get out of here!
"01:57:08,980","01:57:10,850","Go after him, go on!"
"01:57:40,590","01:57:42,630",Son-of-a-bitch. Come on!
"01:59:31,330","01:59:33,160",Give me a drop.
"01:59:41,590","01:59:43,880",My wife is crying upstairs.
"01:59:46,260","01:59:48,760",I hear cars coming to the house.
"01:59:53,430","01:59:56,350","Consigliere of mine,"
"01:59:56,430","01:59:59,940",tell your Don what everyone seems to know.
"02:00:00,020","02:00:02,400",I didn't tell Mama anything.
"02:00:03,360","02:00:06,610",I was about to come up and wake you and tell you.
"02:00:10,110","02:00:12,330",But you needed a drink first.
"02:00:14,660","02:00:15,910",Yeah.
"02:00:19,210","02:00:21,710","Well, now you've had your drink."
"02:00:27,260","02:00:31,140",They shot Sonny on the causeway. He's dead.
"02:00:48,190","02:00:50,740",I want no inquiries made.
"02:00:55,200","02:00:57,750",I want no acts of vengeance.
"02:00:59,460","02:01:02,290",I want you to arrange a meeting
"02:01:03,290","02:01:05,920",with the heads of the five families.
"02:01:07,840","02:01:09,920",This war stops now.
"02:01:31,860","02:01:34,410",Call Bonasera.
"02:01:34,490","02:01:36,660",I need him now.
"02:01:49,050","02:01:54,220","This is Tom Hagen. I'm calling for Vito Corleone, at his request."
"02:01:54,300","02:01:56,680",You owe your Don a service.
"02:01:56,760","02:02:00,310",He has no doubt that you will repay it.
"02:02:00,390","02:02:02,560",He will be at your funeral parlor in one hour.
"02:02:02,561","02:02:04,730",Be there to greet him.
"02:02:25,920","02:02:30,710","Well, my friend, are you ready to do me this service?"
"02:02:30,800","02:02:33,880",Yes. What do you want me to do?
"02:02:42,270","02:02:46,730",I want you to use all your powers and all your skills.
"02:02:50,900","02:02:53,820",I don't want his mother to see him this way.
"02:03:09,840","02:03:12,960",Look how they massacred my boy.
"02:03:41,990","02:03:45,250",It's safer to teach you English!
"02:03:46,000","02:03:47,420",I know English...
"02:03:47,500","02:03:52,290","Monday, Tuesday, Thursday, Wednesday, Friday, Sunday, Saturday."
"02:03:59,510","02:04:01,300","Greetings, Don Tommasino."
"02:04:02,010","02:04:04,010",How are things in Palermo?
"02:04:10,020","02:04:14,070","Michael is teaching me to drive... watch, I'll show you."
"02:04:16,860","02:04:18,700",How are things in Palermo?
"02:04:19,070","02:04:22,200",Young people don't respect anything anymore...
"02:04:23,280","02:04:26,660",times are changing for the worse.
"02:04:28,910","02:04:32,330",This place has become too dangerous for you.
"02:04:35,050","02:04:40,220",I want you to move to a villa near Siracusa... right now.
"02:04:46,220","02:04:47,390",What's wrong?
"02:04:48,520","02:04:50,730",Bad news from America.
"02:04:53,190","02:04:56,900","Your brother, Santino, they killed him."
"02:05:03,490","02:05:05,330",Let's go... you promised.
"02:05:24,140","02:05:25,140",Fabrizio!
"02:05:25,220","02:05:26,640",Get the car.
"02:05:28,020","02:05:32,190","Are you driving yourself, Boss? Is your wife coming with you?"
"02:05:32,270","02:05:35,860","No, take her to her father's house until things are safe."
"02:05:35,940","02:05:37,860","Okay, anything you say."
"02:05:43,780","02:05:45,530","Calo, where is Apollonia?"
"02:05:46,280","02:05:49,790",She's going to surprise you. She wants to drive.
"02:05:52,080","02:05:54,120",She'll make a good American wife.
"02:05:55,580","02:05:58,130","Wait, I'll get the baggage."
"02:06:08,390","02:06:10,560",Fabrizio!
"02:06:10,640","02:06:12,310",Where are you going?
"02:06:14,020","02:06:16,440",Wait there! I'll drive to you.
"02:06:22,570","02:06:23,990","No, Apollonia!"
"02:06:47,050","02:06:52,890","Don Barzini, I want to thank you for helping me organize this meeting,"
"02:06:53,020","02:06:57,860",and the other heads of the five families from New York and New Jersey.
"02:06:59,610","02:07:02,740","Carmine Cuneo from the Bronx,"
"02:07:02,820","02:07:06,160",and from Brooklyn
"02:07:07,780","02:07:09,870",Philip Tattaglia.
"02:07:11,660","02:07:14,370",And from Staten Island
"02:07:14,460","02:07:17,960",we have with us Victor Strachi.
"02:07:18,040","02:07:23,670",And the other associates that came as far as from California and Kansas City
"02:07:23,760","02:07:27,510",and all the other territories of the country. Thank you.
"02:07:34,350","02:07:37,810",How did things ever get so far?
"02:07:37,900","02:07:39,520",I don't know.
"02:07:41,570","02:07:45,070","It was so unfortunate, so unnecessary."
"02:07:48,200","02:07:51,620","Tattaglia lost a son, and I lost a son."
"02:07:54,080","02:07:57,500","We're quits. And if Tattaglia agrees,"
"02:07:57,580","02:08:01,590",then I'm willing to let things go on as before.
"02:08:03,050","02:08:06,670",We're grateful to Don Corleone for calling this meeting.
"02:08:06,760","02:08:12,140",We all know him as a man of his word. A modest man who listens to reason.
"02:08:12,220","02:08:16,310","Yes, Don Barzini. He's too modest."
"02:08:16,390","02:08:20,600",He had all the judges and politicians in his pocket.
"02:08:20,690","02:08:23,570",He refused to share them.
"02:08:23,650","02:08:27,440",When did I ever refuse an accommodation?
"02:08:27,530","02:08:29,910",All of you know me.
"02:08:30,820","02:08:35,990","When did I ever refuse, except one time? And why?"
"02:08:37,660","02:08:43,500",Because I believe this drug business will destroy us in the years to come.
"02:08:43,590","02:08:47,840","It's not like gambling or liquor or even women,"
"02:08:47,920","02:08:53,890","which is something that most people want, but is forbidden by the Church."
"02:08:54,010","02:08:58,730",Even the police that have helped us in the past with gambling and other things
"02:08:58,810","02:09:03,020",are going to refuse to help us when it comes to narcotics.
"02:09:03,110","02:09:08,240",I believed that then and I believe that now.
"02:09:08,320","02:09:10,530",Times have changed.
"02:09:10,650","02:09:15,370","It's not like the old days, when we could do anything we wanted."
"02:09:15,450","02:09:18,330",A refusal is not the act of a friend.
"02:09:18,410","02:09:23,830","If Don Corleone had all the judges and politicians, then he must share them"
"02:09:23,920","02:09:28,510",or let others use them. He must let us draw the water from the well.
"02:09:29,590","02:09:33,180",Certainly he can present a bill for such services.
"02:09:33,260","02:09:35,850","After all, we're not communists."
"02:09:38,970","02:09:42,060",I also don't believe in drugs.
"02:09:42,190","02:09:47,020","For years I paid my people extra, so they wouldn't do that kind of business."
"02:09:47,110","02:09:50,240","Somebody says to them "" I have powders."""
"02:09:50,320","02:09:53,570",""" If you put up 3-4,000 dollar investment,"
"02:09:53,860","02:09:56,660","we can make 50,000 distributing."""
"02:09:57,870","02:10:03,790","They can't resist. I want to control it as a business, keep it respectable."
"02:10:03,870","02:10:08,670","I don't want it near schools, I don't want it sold to children."
"02:10:08,750","02:10:10,550",Thats an infàmia.
"02:10:11,880","02:10:15,800",In my city we would keep the traffic to the colored.
"02:10:15,890","02:10:19,100","They're animals, so let them lose their souls."
"02:10:25,730","02:10:29,320",I hoped that we could come here and reason together.
"02:10:30,730","02:10:37,370",And I'm willing to do whatever is necessary to find a peaceful solution.
"02:10:37,910","02:10:42,500","We are agreed. The traffic in drugs will be permitted, but controlled."
"02:10:42,580","02:10:46,880","Don Corleone will give us protection in the east, and there will be peace."
"02:10:46,960","02:10:50,710",I must have strict assurance from Corleone.
"02:10:50,800","02:10:54,090","As time goes by and his position becomes stronger,"
"02:10:54,170","02:10:56,840",will he attempt any individual vendetta?
"02:10:56,930","02:11:02,060",We are all reasonable men. We don't have to give assurances.
"02:11:02,140","02:11:05,020",You talk about vengeance.
"02:11:05,100","02:11:08,360",Will vengeance bring your son back to you?
"02:11:08,440","02:11:10,980",Or my boy to me?
"02:11:11,070","02:11:13,860",I forgo the vengeance of my son.
"02:11:16,660","02:11:18,950",But I have selfish reasons.
"02:11:21,240","02:11:24,830",My youngest son was forced to leave this country
"02:11:26,710","02:11:29,250",because of this Sollozzo business.
"02:11:30,790","02:11:34,720",And I have to make arrangements to bring him back here safely.
"02:11:34,800","02:11:37,470",Cleared of all these false charges.
"02:11:38,890","02:11:42,010",But I'm a superstitious man.
"02:11:42,140","02:11:47,440","If an unlucky accident should befall him, if he should be shot by a police officer,"
"02:11:48,810","02:11:52,400","or if he should hang himself in his jail cell,"
"02:11:52,480","02:11:55,360","or if he's struck by a bolt of lightning,"
"02:11:56,650","02:12:00,240",then I'm going to blame some of the people in this room.
"02:12:01,910","02:12:04,240",And that I do not forgive.
"02:12:06,710","02:12:09,080","But, that aside"
"02:12:12,170","02:12:14,500",let me say that I swear
"02:12:16,130","02:12:19,260","on the souls of my grandchildren,"
"02:12:19,340","02:12:23,720",that I will not be the one to break the peace we've made here today.
"02:12:49,210","02:12:54,670",Should I insist that all of Tattaglia's drug middlemen have clean records?
"02:12:54,750","02:12:56,880",Mention it. Don't insist.
"02:12:58,880","02:13:03,800",- Barzini will know without being told. - You mean Tattaglia.
"02:13:05,430","02:13:07,390",Tattaglia's a pimp.
"02:13:08,480","02:13:11,600",He could never have outfought Santino.
"02:13:13,980","02:13:19,570",But I didn't know until this day that it was Barzini all along.
"02:13:35,040","02:13:37,130","Come on, Nancy."
"02:13:38,340","02:13:40,920","Keep together, everyone. Brian."
"02:13:42,260","02:13:43,930","Okay, all right."
"02:13:57,020","02:13:59,230",How long have you been back?
"02:14:00,030","02:14:01,860",I've been back a year.
"02:14:03,280","02:14:05,410","Longer than that, I think."
"02:14:08,240","02:14:10,410","It's good to see you, Kay."
"02:14:21,470","02:14:24,010","I'm working for my father now, Kay."
"02:14:26,510","02:14:29,510",He's been sick. Very sick.
"02:14:31,060","02:14:33,020",But you're not like him.
"02:14:33,100","02:14:36,900",You told me you weren't going to become like your father.
"02:14:38,820","02:14:43,110",My father is no different than any other powerful man.
"02:14:43,200","02:14:46,660",Any man who's responsible for other people.
"02:14:47,870","02:14:50,290",Like a senator or president.
"02:14:50,370","02:14:52,830",- How naive you sound. - Why?
"02:14:52,910","02:14:55,750",They don't have men killed.
"02:14:59,170","02:15:01,170","Who's being naive, Kay?"
"02:15:02,420","02:15:06,680",My father's way of doing things is over. Even he knows that.
"02:15:08,220","02:15:12,600",In five years the Corleone family is going to be completely legitimate.
"02:15:14,430","02:15:18,400",Trust me. That's all I can tell you about my business. Kay...
"02:15:19,860","02:15:22,980","Michael, why did you come here? Why?"
"02:15:24,280","02:15:26,700",What do you want with me after all this time?
"02:15:26,701","02:15:29,120",I've been calling and writing.
"02:15:29,200","02:15:32,700",I came because I need you. I care for you.
"02:15:32,790","02:15:36,620","- Please stop it, Michael. - Because... I want you to marry me."
"02:15:38,330","02:15:40,920","- It's too late. - Please, Kay..."
"02:15:42,670","02:15:46,550",I'll do anything you ask to make up for what's happened to us.
"02:15:48,220","02:15:52,470","Because that's important, Kay. Because what's important is that"
"02:15:54,020","02:15:57,270",we have each other. That we have a life together.
"02:15:58,850","02:16:01,570",That we have children. Our children.
"02:16:03,070","02:16:05,240","Kay, I need you."
"02:16:07,200","02:16:08,780",And I love you.
"02:16:30,930","02:16:34,680",Barzini's people chisel my territory and we do nothing about it!
"02:16:34,810","02:16:38,440",- Soon I'll have no place to hang my hat! - Be patient.
"02:16:38,520","02:16:41,650",I'm not asking for help. Just take off the handcuffs.
"02:16:41,730","02:16:44,860",- Be patient. - We must protect ourselves.
"02:16:44,940","02:16:48,400",- Let me recruit some new men. - No.
"02:16:48,490","02:16:52,370","- Barzini would get an excuse to fight. - Mike, you're wrong."
"02:16:53,870","02:16:56,040",Don Corleone...
"02:16:56,120","02:17:00,250",You once said that one day Tessio and me could form our own family.
"02:17:00,330","02:17:04,380",Till today I would never think of it. I must ask your permission.
"02:17:05,380","02:17:08,050",Michael is now head of the family.
"02:17:08,130","02:17:12,430","If he gives his permission, then you have my blessing."
"02:17:12,510","02:17:14,890",After we make the move to Nevada
"02:17:14,970","02:17:19,390",you can leave the Corleone family and go on your own.
"02:17:19,480","02:17:23,810",- How long will that be? - Six months.
"02:17:23,900","02:17:27,150","Forgive me, but with you gone,"
"02:17:27,230","02:17:30,070",me and Pete will come under Barzini's thumb.
"02:17:30,150","02:17:35,830",I hate that Barzini. In six months' time there will be nothing left to build on.
"02:17:35,910","02:17:38,830",- Do you have faith in my judgment? - Yes.
"02:17:38,910","02:17:41,830","- Do I have your loyalty? - Always, Godfather."
"02:17:41,920","02:17:45,170",Then be a friend to Michael. Do as he says.
"02:17:50,090","02:17:55,430",Things are negotiated that'll solve your problems and answer your questions.
"02:17:55,510","02:17:57,850",That's all I can tell you now.
"02:17:58,680","02:18:01,270","Carlo, you grew up in Nevada."
"02:18:01,350","02:18:04,730","When we make our move there, you'll be my right-hand man."
"02:18:04,810","02:18:09,610",Tom Hagen is no longer consigliere. He'll be our lawyer in Vegas.
"02:18:09,690","02:18:12,240","That's no reflection on Tom, just how I want it."
"02:18:12,320","02:18:17,030","If I ever need help, who's a better consigliere than my father? That's it."
"02:18:37,050","02:18:40,890","- Thank you, Papa. - I'm happy for you, Carlo."
"02:18:40,970","02:18:43,890",Mike... Why am I out?
"02:18:45,400","02:18:48,110","You're not a wartime consigliere, Tom."
"02:18:49,400","02:18:52,650",Things may get rough with the move.
"02:18:52,740","02:18:54,030",Tom.
"02:18:59,200","02:19:04,370",I advised Michael. I never thought you were a bad consigliere.
"02:19:04,460","02:19:08,590","I thought Santino was a bad Don, rest in peace."
"02:19:10,050","02:19:13,260","Michael has all my confidence, just as you do."
"02:19:14,260","02:19:19,220",But there are reasons why you must have no part in what is going to happen.
"02:19:20,260","02:19:23,310","- Maybe I could help. - You're out, Tom."
"02:20:12,480","02:20:16,780",I can't get over the way your face looks. So good!
"02:20:16,900","02:20:21,490","This doctor did some job. Did Kay talk you into it? Hey, hey, hey!"
"02:20:21,570","02:20:25,700",Leave them out here. He's tired and wants to clean up.
"02:20:25,790","02:20:28,160","Let me open the door, all right?"
"02:20:34,340","02:20:39,760","- Hello, Mike! Welcome to Las Vegas! - All for you, kid! It's all his idea."
"02:20:39,840","02:20:42,470",- Your brother Freddy. - Girls?
"02:20:46,390","02:20:49,480",I'll be right back. Keep them occupied.
"02:20:50,690","02:20:54,190","- Anything you want, kid, anything. - Who are the girls?"
"02:20:55,610","02:20:59,030","- That's for you to find out. - Get rid of them, Fredo."
"02:21:00,570","02:21:05,240","- Hey, Mike... - I'm here on business. Get rid of them."
"02:21:05,330","02:21:08,000",I'm tired. Get rid of the band too.
"02:21:13,880","02:21:17,170","Hey, take off. Take off. Let's go."
"02:21:17,260","02:21:19,380","Hey, that's it. Hey, Angelo."
"02:21:21,090","02:21:23,220","Hey, come on! Scram!"
"02:21:24,890","02:21:28,430","Come on, honey. I don't know what's the matter with him, Johnny."
"02:21:28,520","02:21:29,810",Sorry.
"02:21:31,770","02:21:34,310",I don't know. He's tired.
"02:21:41,320","02:21:44,410",What happened to Moe Greene?
"02:21:44,490","02:21:48,830",He had some business. He said to give him a call when the party started.
"02:21:48,910","02:21:50,870","Well, give him a call."
"02:21:52,250","02:21:55,380","- Johnny, how are you? - Nice to see you, Mike."
"02:21:55,460","02:21:57,670",- We're proud of you. - Thanks.
"02:21:57,750","02:22:01,340","Sit down, I want to talk to you. The Don is proud too."
"02:22:01,420","02:22:03,680","Well, I owe it all to him."
"02:22:04,890","02:22:06,470",He knows how grateful you are.
"02:22:06,550","02:22:09,810",That's why he'd like to ask a favor of you.
"02:22:09,890","02:22:11,810","Mike, what can I do?"
"02:22:12,980","02:22:15,440",We're thinking of giving up our interests
"02:22:15,520","02:22:18,440",in the olive oil business and settling here.
"02:22:19,280","02:22:24,610","Moe will sell us his share of the casino and the hotel, so we'll own all of it."
"02:22:24,700","02:22:27,450",- Tom! - Are you sure?
"02:22:27,530","02:22:30,540",Moe loves the business. He never said nothing about selling.
"02:22:30,620","02:22:33,330",I'll make him an offer he can't refuse.
"02:22:34,620","02:22:37,040","See, Johnny..."
"02:22:37,130","02:22:41,340",We figure that entertainment would draw gamblers to the casino.
"02:22:41,420","02:22:45,180",We hope you'll sign a contract to appear five times a year.
"02:22:48,100","02:22:52,730",Perhaps convince some of your friends in the movies to do the same.
"02:22:53,980","02:22:56,100",We're counting on you.
"02:22:58,110","02:23:01,780","Sure, Mike. I'll do anything for my godfather."
"02:23:01,860","02:23:03,150",Good.
"02:23:04,780","02:23:09,410","Hey, Mike! Hello, fellows. Everybody's here. Freddy, Tom."
"02:23:09,490","02:23:12,040","- Good to see you. - How are you, Moe?"
"02:23:12,160","02:23:17,250","Have everything? Specially prepared food, the best dancers, and good credit."
"02:23:17,330","02:23:20,920","Draw chips for everybody, so they can play on the house."
"02:23:23,590","02:23:26,340",Is my credit good enough to buy you out?
"02:23:28,090","02:23:29,930",Buy me out?
"02:23:30,010","02:23:32,600","The casino, the hotel."
"02:23:32,680","02:23:35,600",The Corleone family wants to buy you out.
"02:23:35,690","02:23:41,110","The Corleone family wants to buy me out? No, I buy you out."
"02:23:41,190","02:23:44,610",Your casino loses money. We can do better.
"02:23:44,690","02:23:48,570",- You think I'm skimming off the top? - You're unlucky.
"02:23:53,370","02:23:55,790",You Guineas make me laugh.
"02:23:55,910","02:24:00,500","I took Freddy in when you had a bad time, and now you try to push me out!"
"02:24:01,880","02:24:05,300",You did that because we bankrolled your casino
"02:24:05,380","02:24:08,010",and the Molinari family guaranteed his safety.
"02:24:08,011","02:24:10,640",Let's talk business.
"02:24:10,720","02:24:13,470","Yes. First of all, you're all done."
"02:24:13,560","02:24:16,020",You don't have that kind of muscle anymore.
"02:24:16,140","02:24:20,520",The Godfather is sick. You're getting chased out of New York by the others.
"02:24:20,610","02:24:24,530",Do you think you can come to my hotel and take over?
"02:24:24,610","02:24:29,660",I talked to Barzini. I can make a deal with him and still keep my hotel!
"02:24:29,740","02:24:33,240",Is that why you slapped my brother around in public?
"02:24:33,330","02:24:38,160","That was nothing, Mike. Moe didn't mean nothing by that."
"02:24:38,250","02:24:42,460","He flies off the handle sometimes, but we're good friends."
"02:24:42,540","02:24:47,300",I have a business to run. I've got to kick asses sometimes.
"02:24:47,380","02:24:51,260","We had an argument, so I had to straighten him out."
"02:24:51,340","02:24:54,180",You straightened my brother out?
"02:24:54,260","02:24:58,730",He was banging cocktail waitresses! Players couldn't get a drink.
"02:24:58,810","02:25:00,770",What's wrong with you?
"02:25:05,650","02:25:08,780",I leave for New York tomorrow. Think about a price.
"02:25:09,700","02:25:11,320",Son-of-a-bitch!
"02:25:11,410","02:25:16,580",I'm Moe Greene! I made my bones when you were out with cheerleaders.
"02:25:16,660","02:25:19,160","Wait a minute, Moe. I have an idea."
"02:25:20,290","02:25:23,840","Tom, you're the consigliere. Talk to the Don..."
"02:25:23,960","02:25:29,340",Just a minute. Don is semi-retired and Mike is in charge of the family business.
"02:25:29,420","02:25:32,760","If you have anything to say, say it to Michael."
"02:25:37,640","02:25:42,480","Mike, you don't come to Las Vegas and talk to a man like Moe Greene like that!"
"02:25:43,230","02:25:44,440",Fredo...
"02:25:45,650","02:25:48,400","You're my older brother, and I love you."
"02:25:49,860","02:25:53,870",But don't ever take sides with anyone against the family again.
"02:25:55,370","02:25:56,370",Ever.
"02:26:04,500","02:26:08,670","I have to see my father and his people, so have dinner without me."
"02:26:10,420","02:26:15,300","This weekend we'll go out. We'll go to the city, see a show and have dinner."
"02:26:22,690","02:26:25,730",Your sister wants to ask you something.
"02:26:25,810","02:26:27,940",- Let her ask. - She's afraid to.
"02:26:28,020","02:26:30,990",They want you to be godfather to their boy.
"02:26:31,070","02:26:32,900",- We'll see. - Will you?
"02:26:32,990","02:26:35,320",Let me think about it. Come on.
"02:26:44,210","02:26:47,080",Barzini will move against you first.
"02:26:47,170","02:26:51,590",He'll set up a meeting with someone you absolutely trust.
"02:26:51,670","02:26:53,720",Guaranteeing your safety.
"02:26:54,970","02:26:58,050",And at that meeting you'll be assassinated.
"02:27:02,770","02:27:05,770",I like to drink wine more than I used to.
"02:27:07,190","02:27:10,690","- Anyway, I'm drinking more. - It's good for you, Pop."
"02:27:15,740","02:27:17,240",I don't know.
"02:27:19,280","02:27:22,200",Are you happy with your wife and children?
"02:27:23,160","02:27:26,000",- Very happy. - That's good.
"02:27:27,880","02:27:32,760",I hope you don't mind the way I keep going over this Barzini business.
"02:27:32,840","02:27:35,800","- No, not at all. - It's an old habit."
"02:27:37,260","02:27:40,260",I spend my life trying not to be careless.
"02:27:41,810","02:27:45,270","Women and children can be careless, but not men."
"02:27:48,600","02:27:50,940",- How's your boy? - He's good.
"02:27:51,070","02:27:53,780",He looks more like you every day.
"02:27:56,490","02:28:00,950",He's smarter than I am. He's three and can read the funny papers.
"02:28:03,080","02:28:05,120",Read the funny papers.
"02:28:12,340","02:28:17,970",I want you to arrange for a telephone man to check all in-and out-going calls.
"02:28:18,090","02:28:20,740","I did it already. I took care of that, Pop."
"02:28:20,741","02:28:23,390",That's right. I forgot.
"02:28:27,440","02:28:29,150",What's the matter?
"02:28:29,980","02:28:32,020",What's bothering you?
"02:28:35,610","02:28:40,240","I'll handle it. I told you I can handle it, so I'll handle it."
"02:28:53,500","02:28:58,010",I knew that Santino would have to go through all this.
"02:28:58,090","02:28:59,720",And Fredo...
"02:29:02,430","02:29:04,470","Fredo was, well..."
"02:29:06,350","02:29:09,190",But I never wanted this for you.
"02:29:11,520","02:29:16,570",I worked my whole life. I don't apologize for taking care of my family.
"02:29:16,650","02:29:20,570","And I refused to be a fool,"
"02:29:20,660","02:29:24,780",dancing on a string held by all those big shots.
"02:29:26,740","02:29:30,210","I don't apologize. That's my life, but I thought that,"
"02:29:31,870","02:29:37,050","that when it was your time, you would be the one to hold the strings."
"02:29:38,840","02:29:44,510",Senator Corleone. Governor Corleone. Something.
"02:29:44,600","02:29:47,600",Another pezzonovante.
"02:29:47,680","02:29:49,350",Well...
"02:29:52,560","02:29:56,480","Just wasn't enough time, Michael. Wasn't enough time."
"02:29:56,570","02:30:00,070","We'll get there, Pop. We'll get there."
"02:30:04,910","02:30:09,370","Now listen, whoever comes to you with this Barzini meeting,"
"02:30:09,450","02:30:12,420",he's the traitor. Don't forget that.
"02:30:29,390","02:30:31,520","Can I hold it, please?"
"02:30:46,620","02:30:50,490","- Can I water these? - Yes, go ahead."
"02:30:50,580","02:30:53,370","Over here, over here."
"02:30:55,250","02:30:57,750",Be careful. You're spilling it.
"02:31:04,130","02:31:05,890",Anthony!
"02:31:05,970","02:31:07,640","Come here, come here."
"02:31:12,810","02:31:15,480",That's it. We'll put it right there.
"02:31:20,690","02:31:23,280",I'll show you something. Come here.
"02:31:25,320","02:31:27,200",Stand there.
"02:31:30,950","02:31:32,700",Give me an orange!
"02:31:51,060","02:31:52,850",That's a new trick.
"02:31:53,850","02:31:56,190",You run in there. Run in there.
"02:32:09,740","02:32:11,700",Where are you?
"02:35:09,380","02:35:11,760","Mike, can I have a minute?"
"02:35:21,850","02:35:24,310",Barzini wants to arrange a meeting.
"02:35:24,390","02:35:27,690",He says we can straighten out any of our problems.
"02:35:28,360","02:35:30,570",- You talked to him? - Yeah.
"02:35:31,900","02:35:35,700",I can arrange security. On my territory.
"02:35:38,740","02:35:41,290",- All right? - All right.
"02:35:58,800","02:36:01,760",Do you know how they're going to come at you?
"02:36:04,270","02:36:07,940",They're arranging a meeting in Brooklyn. Tessio's ground.
"02:36:10,110","02:36:11,900",Where I'll be safe.
"02:36:24,160","02:36:27,750","I always thought it would be Clemenza, not Tessio."
"02:36:27,830","02:36:31,630",It's the smart move. Tessio was always smarter.
"02:36:33,880","02:36:35,170",But I'm going to wait.
"02:36:35,840","02:36:36,840",After the baptism.
"02:36:40,720","02:36:44,310",I've decided to be godfather to Connie's baby.
"02:36:44,390","02:36:48,560",And then I'll meet with Don Barzini and Tattaglia.
"02:36:50,150","02:36:53,110",All the heads of the five families.
"02:39:14,080","02:39:19,040","Michael, do you believe in God, the Father, Creator of Heaven and Earth?"
"02:39:19,130","02:39:20,300",I do.
"02:39:20,380","02:39:23,880","Do you believe in Jesus Christ, His only Son, our Lord?"
"02:39:23,970","02:39:24,970",I do.
"02:39:25,050","02:39:29,100","Do you believe in the Holy Ghost, the Holy Catholic Church?"
"02:39:29,180","02:39:30,470",I do.
"02:40:36,040","02:40:40,380","Michael Francis Rizzi, do you renounce Satan?"
"02:40:46,630","02:40:47,880",I do renounce him.
"02:40:57,560","02:40:58,980",And all his works?
"02:41:12,870","02:41:13,910",I do renounce them.
"02:41:15,660","02:41:16,910","Oh, God!"
"02:41:19,830","02:41:23,500",- And all his pomps? - I do renounce them.
"02:41:39,270","02:41:43,480","Michael Rizzi, will you be baptized?"
"02:41:43,560","02:41:44,770",I will.
"02:41:51,910","02:41:57,410","Michael Rizzi, go in peace, and may the Lord be with you. Amen."
"02:42:11,630","02:42:13,550",Kay!
"02:42:13,640","02:42:15,600",Kiss your godfather.
"02:42:40,000","02:42:44,080",Can't go to Vegas. Something's come up.
"02:42:44,170","02:42:45,830",Everybody has to leave without us.
"02:42:45,920","02:42:48,880","- Mike, it's our first vacation! - Connie, please."
"02:42:49,000","02:42:52,510","Go back to the house, wait for my call. It's important."
"02:42:53,630","02:42:56,010",I'll only be a couple of days.
"02:43:12,280","02:43:14,490",We're on our way to Brooklyn.
"02:43:16,660","02:43:20,410",- I hope Mike can get us a good deal. - I'm sure he will.
"02:43:28,210","02:43:33,630","Sal, Tom, the boss says he'll come in a separate car, so you two go on ahead."
"02:43:33,720","02:43:37,260",- That screws up my arrangements. - That's what he said.
"02:43:37,340","02:43:39,510","I can't go either, Sal."
"02:43:51,480","02:43:55,400",Tell Mike it was only business. I always liked him.
"02:43:57,070","02:43:59,910","- He understands that. - Excuse me, Sal."
"02:44:05,910","02:44:08,380","Tom, can you get me off the hook?"
"02:44:09,540","02:44:12,710","- For old times' sake? - Can't do it, Sally."
"02:44:58,130","02:45:00,970","You have to answer for Santino, Carlo."
"02:45:05,850","02:45:09,770","- Mike, you got it all wrong. - You fingered Sonny for Barzini."
"02:45:10,810","02:45:14,730",That little farce you played with my sister.
"02:45:14,820","02:45:19,910",- You think that could fool a Corleone? - I'm innocent. I swear on the kids.
"02:45:19,990","02:45:22,700","- Please, don't do this. - Sit down."
"02:45:25,370","02:45:27,660","Don't do this to me, please."
"02:45:36,920","02:45:38,670",Barzini is dead.
"02:45:40,800","02:45:43,140",So is Philip Tattaglia.
